Flow ID,Source IP,Source Port,Destination IP,Destination Port,Protocol,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,DemoCategory
172.16.0.1-192.168.10.50-50280-444-6,172.16.0.1,50280,192.168.10.50,444,6,7/7/2017 2:00,95,1,1,0,6.0,0,0,0.0,0.0,6,6,6.0,0.0,63157.89474,21052.63158,95.0,0.0,95.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,10526.31579,10526.31579,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-52758-21-6,172.16.0.1,52758,192.168.10.50,21,6,7/7/2017 2:00,964,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4149.377593,321.3333333,196.1054138,538.0,156.0,964.0,482.0,299.8132752,694.0,270.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3112.033195,1037.344398,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-56842-80-6,172.16.0.1,56842,192.168.10.50,80,6,7/7/2017 2:00,802,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4987.531172,267.3333333,416.0677028,747.0,4.0,802.0,401.0,561.4427843,798.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,3740.648379,1246.882793,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-53794-21-6,172.16.0.1,53794,192.168.10.50,21,6,7/7/2017 2:00,586,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6825.938567,195.3333333,164.6096392,373.0,48.0,586.0,293.0,346.4823228,538.0,48.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,5119.453925,1706.484642,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-54578-443-6,172.16.0.1,54578,192.168.10.50,443,6,7/7/2017 2:00,62,1,1,0,6.0,0,0,0.0,0.0,6,6,6.0,0.0,96774.19355,32258.06452,62.0,0.0,62.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,16129.03226,16129.03226,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-38162-22-6,172.16.0.1,38162,192.168.10.50,22,6,7/7/2017 2:00,690,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5797.101449,230.0,291.6967604,559.0,3.0,690.0,345.0,483.6610383,687.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,4347.826087,1449.275362,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-54704-444-6,172.16.0.1,54704,192.168.10.50,444,6,7/7/2017 2:00,122,1,1,0,6.0,0,0,0.0,0.0,6,6,6.0,0.0,49180.32787,16393.44262,122.0,0.0,122.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8196.721311,8196.721311,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-60962-80-6,172.16.0.1,60962,192.168.10.50,80,6,7/7/2017 2:00,1050,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3809.52381,350.0,447.4136788,865.0,57.0,1050.0,525.0,661.8519472,993.0,57.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,2857.142857,952.3809524,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-57944-21-6,172.16.0.1,57944,192.168.10.50,21,6,7/7/2017 2:00,585,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6837.606838,195.0,318.7742148,563.0,4.0,585.0,292.5,408.0006127,581.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,5128.205128,1709.401709,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-42210-22-6,172.16.0.1,42210,192.168.10.50,22,6,7/7/2017 2:00,656,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,6097.560976,218.6666667,333.6709956,603.0,3.0,656.0,328.0,459.6194078,653.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,104,40,4573.170732,1524.390244,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-58626-443-6,172.16.0.1,58626,192.168.10.50,443,6,7/7/2017 2:00,44,1,1,0,6.0,0,0,0.0,0.0,6,6,6.0,0.0,136363.6364,45454.54545,44.0,0.0,44.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-59452-444-6,172.16.0.1,59452,192.168.10.50,444,6,7/7/2017 2:00,119,1,1,0,6.0,0,0,0.0,0.0,6,6,6.0,0.0,50420.16807,16806.72269,119.0,0.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,20,8403.361345,8403.361345,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-51991-443-6,172.16.0.1,51991,192.168.10.50,443,6,7/7/2017 2:14,84,1,1,2,6.0,2,2,2.0,0.0,6,6,6.0,0.0,95238.09524,23809.52381,84.0,0.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,11904.7619,11904.7619,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-51991-80-6,172.16.0.1,51991,192.168.10.50,80,6,7/7/2017 2:14,575,2,1,8,2.0,6,2,4.0,2.828427125,2,2,2.0,0.0,17391.30435,5217.391304,287.5,381.1305551,557.0,18.0,575.0,575.0,0.0,575.0,575.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,24,3478.26087,1739.130435,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-51991-21-6,172.16.0.1,51991,192.168.10.50,21,6,7/7/2017 2:14,694,2,1,8,2.0,6,2,4.0,2.828427125,2,2,2.0,0.0,14409.2219,4322.766571,347.0,313.9554108,569.0,125.0,694.0,694.0,0.0,694.0,694.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,24,2881.84438,1440.92219,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-51991-22-6,172.16.0.1,51991,192.168.10.50,22,6,7/7/2017 2:14,648,2,1,8,2.0,6,2,4.0,2.828427125,2,2,2.0,0.0,15432.09877,4629.62963,324.0,278.6000718,521.0,127.0,648.0,648.0,0.0,648.0,648.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,24,3086.419753,1543.209877,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-52002-443-6,172.16.0.1,52002,192.168.10.50,443,6,7/7/2017 2:14,140,1,1,2,6.0,2,2,2.0,0.0,6,6,6.0,0.0,57142.85714,14285.71429,140.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,7142.857143,7142.857143,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-51991-444-6,172.16.0.1,51991,192.168.10.50,444,6,7/7/2017 2:14,148,1,1,2,6.0,2,2,2.0,0.0,6,6,6.0,0.0,54054.05405,13513.51351,148.0,0.0,148.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,6756.756757,6756.756757,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-45018-22-6,172.16.0.1,45018,192.168.10.50,22,6,7/7/2017 2:14,11177,4,2,0,41.0,0,0,0.0,0.0,41,0,20.5,28.99137803,3668.247294,536.8166771,2235.4,3781.967583,8979.0,118.0,11177.0,3725.666667,4996.3487,9493.0,712.0,9573.0,9573.0,0.0,9573.0,9573.0,0,0,0,0,136,72,357.8777847,178.9388924,0,41,5.857142857,15.49654339,240.1428571,0,0,0,1,0,0,0,0,0,6.833333333,0.0,20.5,136,0,0,0,0,0,0,4,0,2,41,29200,227,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-60744-21-6,172.16.0.1,60744,192.168.10.50,21,6,7/7/2017 2:14,3855,4,2,0,20.0,0,0,0.0,0.0,20,0,10.0,14.14213562,5188.067445,1556.420233,771.0,811.3322377,2181.0,124.0,3855.0,1285.0,1299.941922,2773.0,370.0,2769.0,2769.0,0.0,2769.0,2769.0,0,0,0,0,136,72,1037.613489,518.8067445,0,20,2.857142857,7.55928946,57.14285714,0,0,0,1,0,0,0,0,0,3.333333333,0.0,10.0,136,0,0,0,0,0,0,4,0,2,20,29200,227,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-35550-80-6,172.16.0.1,35550,192.168.10.50,80,6,7/7/2017 2:14,6007810,3,6,18,11595.0,18,0,6.0,10.39230485,4344,0,1932.5,1754.831473,1932.983899,1.498050038,750976.25,2123472.28,6006302.0,15.0,6006985.0,3003492.5,4246613.92,6006302.0,683.0,6007687.0,1201537.4,2686321.848,6006976.0,15.0,0,0,0,0,104,200,0.499350013,0.998700025,0,4344,1161.3,1643.79818,2702072.456,0,0,0,1,0,0,0,0,2,1290.333333,6.0,1932.5,104,0,0,0,0,0,0,3,18,6,11595,29200,227,1,32,683.0,0.0,683.0,683.0,6006302.0,0.0,6006302.0,6006302.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-52003-443-6,172.16.0.1,52003,192.168.10.50,443,6,7/7/2017 2:14,117,1,1,2,6.0,2,2,2.0,0.0,6,6,6.0,0.0,68376.06838,17094.01709,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,8547.008547,8547.008547,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-35552-80-6,172.16.0.1,35552,192.168.10.50,80,6,7/7/2017 2:14,335125,3,6,18,11595.0,18,0,6.0,10.39230485,4344,0,1932.5,1754.831473,34652.74151,26.85565088,41890.625,117832.258,333510.0,17.0,334345.0,167172.5,235236.7484,333510.0,835.0,335031.0,67006.2,149474.3937,334394.0,17.0,0,0,0,0,104,200,8.951883626,17.90376725,0,4344,1161.3,1643.79818,2702072.456,0,0,0,1,0,0,0,0,2,1290.333333,6.0,1932.5,104,0,0,0,0,0,0,3,18,6,11595,29200,227,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-35550-80-6,172.16.0.1,35550,192.168.10.50,80,6,7/7/2017 2:14,29809,5,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,167.7345768,7452.25,14318.09336,28929.0,204.0,29809.0,7452.25,14318.09336,28929.0,204.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,167.7345768,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-35552-80-6,172.16.0.1,35552,192.168.10.50,80,6,7/7/2017 2:14,2710,5,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1845.01845,677.5,863.8728687,1965.0,132.0,2710.0,677.5,863.8728687,1965.0,132.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,1845.01845,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-35554-80-6,172.16.0.1,35554,192.168.10.50,80,6,7/7/2017 2:14,2110,6,5,62,11576.0,62,0,10.33333333,25.31139401,5792,0,2315.2,2628.883261,5515639.81,5213.270142,211.0,232.1924489,624.0,3.0,2110.0,422.0,364.3082486,929.0,3.0,905.0,226.25,287.6286669,651.0,47.0,0,0,0,0,200,168,2843.601896,2369.668246,0,5792,969.8333333,1980.858117,3923798.879,0,0,0,1,0,0,0,0,0,1058.0,10.33333333,2315.2,200,0,0,0,0,0,0,6,62,5,11576,29200,227,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-60379-443-6,172.16.0.1,60379,192.168.10.50,443,6,7/7/2017 2:14,85,1,1,2,6.0,2,2,2.0,0.0,6,6,6.0,0.0,94117.64706,23529.41176,85.0,0.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,11764.70588,11764.70588,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-60379-80-6,172.16.0.1,60379,192.168.10.50,80,6,7/7/2017 2:14,673,2,1,8,2.0,6,2,4.0,2.828427125,2,2,2.0,0.0,14858.84101,4457.652303,336.5,283.5498193,537.0,136.0,673.0,673.0,0.0,673.0,673.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,24,2971.768202,1485.884101,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-60379-22-6,172.16.0.1,60379,192.168.10.50,22,6,7/7/2017 2:14,780,2,1,8,2.0,6,2,4.0,2.828427125,2,2,2.0,0.0,12820.51282,3846.153846,390.0,483.6610383,732.0,48.0,780.0,780.0,0.0,780.0,780.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,24,2564.102564,1282.051282,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-60379-21-6,172.16.0.1,60379,192.168.10.50,21,6,7/7/2017 2:14,581,2,1,8,2.0,6,2,4.0,2.828427125,2,2,2.0,0.0,17211.70396,5163.511188,290.5,388.2016229,565.0,16.0,581.0,581.0,0.0,581.0,581.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,44,24,3442.340792,1721.170396,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-60390-443-6,172.16.0.1,60390,192.168.10.50,443,6,7/7/2017 2:14,113,1,1,2,6.0,2,2,2.0,0.0,6,6,6.0,0.0,70796.46018,17699.11504,113.0,0.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,8849.557522,8849.557522,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-60379-444-6,172.16.0.1,60379,192.168.10.50,444,6,7/7/2017 2:14,117,1,1,2,6.0,2,2,2.0,0.0,6,6,6.0,0.0,68376.06838,17094.01709,117.0,0.0,117.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,8547.008547,8547.008547,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-60391-443-6,172.16.0.1,60391,192.168.10.50,443,6,7/7/2017 2:14,140,1,1,2,6.0,2,2,2.0,0.0,6,6,6.0,0.0,57142.85714,14285.71429,140.0,0.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,24,20,7142.857143,7142.857143,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-45028-22-6,172.16.0.1,45028,192.168.10.50,22,6,7/7/2017 2:14,10518,4,2,0,41.0,0,0,0.0,0.0,41,0,20.5,28.99137803,3898.079483,570.450656,2103.6,3206.057985,7807.0,137.0,10518.0,3506.0,4385.620481,8569.0,884.0,8554.0,8554.0,0.0,8554.0,8554.0,0,0,0,0,136,72,380.3004373,190.1502187,0,41,5.857142857,15.49654339,240.1428571,0,0,0,1,0,0,0,0,0,6.833333333,0.0,20.5,136,0,0,0,0,0,0,4,0,2,41,29200,227,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-60754-21-6,172.16.0.1,60754,192.168.10.50,21,6,7/7/2017 2:14,4196,4,2,0,20.0,0,0,0.0,0.0,20,0,10.0,14.14213562,4766.444233,1429.93327,839.2,939.4206725,2465.0,131.0,4196.0,1398.666667,1585.891022,3216.0,295.0,3019.0,3019.0,0.0,3019.0,3019.0,0,0,0,0,136,72,953.2888465,476.6444233,0,20,2.857142857,7.55928946,57.14285714,0,0,0,1,0,0,0,0,0,3.333333333,0.0,10.0,136,0,0,0,0,0,0,4,0,2,20,29200,227,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-35560-80-6,172.16.0.1,35560,192.168.10.50,80,6,7/7/2017 2:14,6006962,3,6,18,11595.0,18,0,6.0,10.39230485,5792,0,1932.5,2181.008184,1933.256778,1.498261517,750870.25,2123026.609,6005093.0,11.0,6006004.0,3003002.0,4245597.808,6005093.0,911.0,6006826.0,1201365.2,2685880.34,6006014.0,11.0,0,0,0,0,104,200,0.499420506,0.998841011,0,5792,1161.3,1906.289826,3633940.9,0,0,0,1,0,0,0,0,2,1290.333333,6.0,1932.5,104,0,0,0,0,0,0,3,18,6,11595,29200,227,1,32,911.0,0.0,911.0,911.0,6005093.0,0.0,6005093.0,6005093.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-35562-80-6,172.16.0.1,35562,192.168.10.50,80,6,7/7/2017 2:14,387183,3,6,18,11595.0,18,0,6.0,10.39230485,5792,0,1932.5,2181.008184,29993.56893,23.24482222,48397.875,136338.5051,385818.0,45.0,386632.0,193316.0,272238.9392,385818.0,814.0,387100.0,77420.0,172857.0123,386636.0,45.0,0,0,0,0,104,200,7.748274072,15.49654814,0,5792,1161.3,1906.289826,3633940.9,0,0,0,1,0,0,0,0,2,1290.333333,6.0,1932.5,104,0,0,0,0,0,0,3,18,6,11595,29200,227,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-35560-80-6,172.16.0.1,35560,192.168.10.50,80,6,7/7/2017 2:14,19560,5,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,255.6237219,4890.0,9169.540992,18644.0,242.0,19560.0,4890.0,9169.540992,18644.0,242.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,255.6237219,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-35562-80-6,172.16.0.1,35562,192.168.10.50,80,6,7/7/2017 2:14,2389,5,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2092.92591,597.25,690.9946334,1631.0,192.0,2389.0,597.25,690.9946334,1631.0,192.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,160,0,2092.92591,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,160,0,0,0,0,0,0,5,0,0,0,251,-1,0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
172.16.0.1-192.168.10.50-35564-80-6,172.16.0.1,35564,192.168.10.50,80,6,7/7/2017 2:14,2025,6,5,62,11576.0,62,0,10.33333333,25.31139401,5792,0,2315.2,2628.883261,5747160.494,5432.098765,202.5,226.2458103,632.0,3.0,2025.0,405.0,373.5103747,937.0,3.0,885.0,221.25,279.5047704,634.0,47.0,0,0,0,0,200,168,2962.962963,2469.135802,0,5792,969.8333333,1980.858117,3923798.879,0,0,0,1,0,0,0,0,0,1058.0,10.33333333,2315.2,200,0,0,0,0,0,0,6,62,5,11576,29200,227,1,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,RECONNAISSANCE
